"section","url","type"
"Corrections","https://www.justice.gov/crt/about/spl/documents/VIPD_CD_03-23-09.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/spd_findletter_12-16-11.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/spd_complaint_7-27-12.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/spd_consentdecree_7-27-12.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/spd_orderapprovingsettlement_9-21-12.pdf","PDF"
"Corrections","https://www.justice.gov/media/1257441/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1246801/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_RettaComplaint_7-14-11.pdf","PDF"
"Corrections","https://www.justice.gov/media/1247671/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Pine_Complaint.pdf","PDF"
"Corrections","https://www.justice.gov/media/1247481/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/media/1358621/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Dillard_Complaint.pdf","PDF"
"Corrections","https://www.justice.gov/media/1246551/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Hamilton_Complaint.pdf","PDF"
"Corrections","https://www.justice.gov/media/1246611/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1255861/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1246606/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1275811/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1247676/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/media/1352741/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1247716/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1246746/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1250521/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1246596/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1250531/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/media/1365391/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1246896/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1240346/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Gaona_Complaint.pdf","PDF"
"Corrections","https://www.justice.gov/media/1250616/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Gaona_ConsentJudgment.pdf","PDF"
"Corrections","https://www.justice.gov/media/1246861/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1246906/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Kroack_Complaint.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/FACE_Kroack_ConsentJudgment.pdf","PDF"
"Corrections","https://www.justice.gov/media/1026801/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1077601/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/limbaugh_SOI_04-08-11.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/basra_intervention_03-15-2011.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/basra_briefinsupportPI_05-23-2011.pdf","PDF"
"Corrections","https://www.justice.gov/crt/media/1343716/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/floridadoc_complaint_8-14-12.pdf","PDF"
"Corrections","https://www.justice.gov/media/991041/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/willis_v_indoc_soi_01-14-11.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/willis_v_indoc_order_01-25-11.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/heard_soi_6-20-14.pdf","PDF"
"Corrections","https://www.justice.gov/media/1182126/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/media/1363381/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1068756/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/prisonlegalnews_complaint_04-12-11.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/PLN_consentinjunction_01-13-12.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/nact_SOI_7-16-12.pdf","PDF"
"Corrections","http://www.justice.gov/crt/about/app/briefs/nactweber.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/ali_soi_3-29-12.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/moussazadeh_SOI_04-08-11.pdf","PDF"
"Corrections","https://www.justice.gov/media/1121221/dl?inline","Media"
"Corrections","https://www.justice.gov/media/1235526/dl?inline","Media"
"Corrections","https://www.justice.gov/crt/about/spl/documents/hurrell_soi_9-25-14.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/wilbursoi8-14-13.pdf","PDF"
"Corrections","https://www.justice.gov/crt/about/spl/documents/wilbur_decision_12-4-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/cr_ltr_12-8-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/contracosta_soi_2-13-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/lacamps_findings_10-31-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/lacamps_moa.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/lacamps_moa_amend1_03-29-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/lacamps_secondMOA_10-12-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1182106/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1365966/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1370216/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1146571/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1029541/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/np_soi_3-13-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/Indianapolis_findlet_01-29-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/pendleton_findings_8-22-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1123076/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1374881/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1352236/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/798056/dl?inline=","Media"
"Juvenile Justice","https://www.justice.gov/media/1029201/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/d9/2023-08/183._statement_of_interest_of_united_states_004_2f.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/doe_soi_3-20-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/meridian_findletter_8-10-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/meridian_complaint_10-24-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1028716/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/LeFloreJDC_findlet_03-31-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/leflore_comp_5-12-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/leflore_agreement_5-13-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1013886/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/walnutgrovefl.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/stlouis_findings_cover_7-31-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/stlouis_findings_7-31-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1049186/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/NY_juvenile_facilities_findlet_08-14-2009.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/nyjuv_complaint_7-14-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/NY_juvenile_facilities_settle_07-14-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/nyjuv_orderdismissingcolumbia_9-8-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1029031/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/scioto_findlet_5-9-07.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/marion_findlet_5-9-07.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/scioto_complaint_05-16-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/scioto_amendedstipulation_11-23-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1299196/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1108121/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/shelbycountyjuv_findingscover_4-25-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/shelbycountyjuv_findingsrpt_4-26-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/shelbycountyjuv_agreement_12-17-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1029246/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1362531/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1362526/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1362381/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1368276/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/es/crt-espanol/media/1362741/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1079111/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/adap_soi_10-14-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/adap_order_12-12-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1265146/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1251031/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1131316/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1137406/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1323846/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1324086/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/justice.gov/crt/about/spl/documents/lanterman_findlet_1-4-06.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1029241/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1053011/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/DPC_findlet_11-09-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/DE_MH_Complaint_7-6-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/DE_settlement_7-6-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/media/1339381/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1063031/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ga_hosp_findlet_5-30-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/NWGRH_findlet_01-15-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/Georgia_Psychiatric_Hospitals_findlet_12-08-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/georgia/US_v_Georgia_CRIPAsettle_01-18-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/georgia/US_v_Georgia_AmdCmplt_01-28-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/GA_terminationorder_2-28-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/georgia/US_v_Georgia_ADA_Cmplt_01-28-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/georgia/US_v_Georgia_ADAsettle_10-19-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/media/1349766/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/idaho_soi_7-20-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1268451/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1365371/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1365351/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/956746/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1364746/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/drm_soi_2-5-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/miss_findletter_12-22-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1158941/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1289401/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1356321/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/beatrice_sdc_findingsletter_03-07-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/us_v_nebraska_beatrice_center_7-2-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/media/1249631/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1249636/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1266451/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/New_Hampshire_MH_findlet_04-07-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/nhpropcomp.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/nh-ada_agreement_2-12-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/d9/2023-09/nj_veterans_homes_findings_report_0.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/d9/2023-09/nj_veterans_homes_findings_report_-_cover_letter_final.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/KCHC_findlet_01-30-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/US_v_CityOfNewYork_01-07-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/US_v_CityOfNewYork_ConsentJudgment_01-07-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1125271/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1374856/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1361701/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1179081/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/oregon_state_hospital_findlet_01-09-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/oregonmh_agreement_11-9-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/smith_soi_6-12-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/pr-dd_sa_05-04-99.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/pr-dd_sa-supplemental_07-20-00.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/media/1304516/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1304526/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/tn_settlement_11-15-96.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/clover_order_exit_1-29-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1266476/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/steward_complaintinintervention_9-20-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/lubbock_sch_findlet_12-11-06.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/TexasStateSchools_findlet_12-1-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/TexasStateSchools_cmplt_06-26-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/TexasStateSchools_settle_06-26-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/cvtc_findlet_02-10-2011.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/va-ada_complaint_1-26-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/va-ada_settlement_8-23-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/va_orderapprovingdecree_8-23-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/wv-ada_findings_6-1-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/wv-ada_factsheet_6-1-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1004151/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/AlabamaHB56Ltr_12-2-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/MCSO_Complaint_9-2-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/MCSO_Agreement_6-2-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/mcso_findletter_12-15-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/mcso_findletter_espanol_12-15-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/mcso_complaint_5-10-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/melendres_soi_6-13-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/coloradocity_complaint_6-21-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/926356/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1355866/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1356481/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/inglewood_pd_Jail_findlet_12-28-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/antelope_findings_6-28-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/antelope_findings_spanish.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/antelope_agreement_4-28-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1250896/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/easthaven_findletter_12-19-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ehpdfindspan.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ehpd_loi_10-22-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ehpdcomp_11-20-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ehpdsettle_11-20-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/escambia_taletter_9-4-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/miami_findings_7-9-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/miami_spanfindings_7-19-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/miamipd_creolefindings_07-03-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1134596/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/orangecty_ta_ltr.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/OCSO_MOU_Final_09-13-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1286391/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/873561/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/harvey_TA_1-18-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/harvey_findings_1-18-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/nopd_report.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/nopd_complaint_7-24-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/nopd_opinion_1-11-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1109351/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1350126/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1229846/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/873136/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/garcia_SOI_3-14-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/Sharp_SOI_1-10-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/Sharp_ltr_5-14-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1227556/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/dpd_transitionagree_8-25-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/d9/2023-06/Minneapolis%20Agreement%20in%20Principle.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/d9/2023-06/minneapolis_findings_report.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/media/1340516/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ferguson_findings_3-4-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/missoula_ltr_2-14-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/missoula_settle_6-10-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/missoulapdfind_5-15-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/missoulapdsettle_5-15-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/missoulafind_5-9-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/missoulasettle_5-9-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/newark_findings_7-22-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/newark_prinagree_7-22-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/apd_findings_4-10-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/apd_settlement_11-14-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/media/1352751/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/split_beacon_ta_letter_6-21-05.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/beacon_settlement_12-23-10.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/floyd_soi_6-12-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/padilla_soi_11-22-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/schenectady_ta.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/suffolkPD_TA_9-13-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/suffolk_agreement_1-13-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/suffolk_agreement_spanish.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/YonkersPD_talet_06-09-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/Alamance_Complaint_07-14-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/acso_findings_9-18-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/acso_findings_esp_9-17-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/acso_complaint_12-20-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/cleveland_findings_12-4-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/cleveland_complaint_5-26-15.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1263801/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/wpd_talet_3-2-06.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/warrenpd_settlement_1-26-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ppb_findings_9-12-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/ppb_complaint_12-17-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1279401/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1348671/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/prpd_letter.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/prpd_letter_espanol.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/prpd_complaint_12-21-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/prpd_agreement_7-17-13.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/prpd_agreement_span_7-7-14.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/virgin_island_pd_talet_10-5-05.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/VIPD_Complaint_12-23-08.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/VIPD_CD_03-23-09.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/spd_findletter_12-16-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/spd_complaint_7-27-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/spd_consentdecree_7-27-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/spd_orderapprovingsettlement_9-21-12.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1257441/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/media/1246801/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/FACE_RettaComplaint_7-14-11.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1247671/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/FACE_Pine_Complaint.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1247481/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/media/1358621/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/FACE_Dillard_Complaint.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1246551/dl?inline","Media"
"Juvenile Justice","https://www.justice.gov/crt/about/spl/documents/FACE_Hamilton_Complaint.pdf","PDF"
"Juvenile Justice","https://www.justice.gov/media/1246611/dl?inline","Media"
